fold,test_year,origin_date,target_date,model,cost_bps,actual_log_return,predicted_log_return,position,turnover,gross_simple_return,cost,net_simple_return,equity
6,2023,2023-11-29,2023-11-30,ridge,10,-0.00355062354669,-0.00035378001498,0,1,-0,0.001,-0.001,1.88877800226
6,2023,2023-11-30,2023-12-01,ridge,10,0.0259342100981,-0.00345208706374,0,0,0,0,0,1.88877800226
6,2023,2023-12-01,2023-12-02,ridge,10,0.0194138548801,0.00373704484652,1,1,0.019603529209,0.001,0.018603529209,1.923915939
6,2023,2023-12-02,2023-12-03,ridge,10,0.0129895940072,0.00118834004212,1,0,0.0130743252608,0,0.0130743252608,1.94906984176
6,2023,2023-12-03,2023-12-04,ridge,10,0.0471967366202,0.00995314538916,1,0,0.0483282333465,0,0.0483282333465,2.04326494388
6,2023,2023-12-04,2023-12-05,ridge,10,0.0501797195513,0.00839849739997,1,0,0.0514600473243,0,0.0514600473243,2.14841145459
6,2023,2023-12-05,2023-12-06,ridge,10,-0.00731493294588,0.00254346331048,1,0,-0.00728824393962,0,-0.00728824393962,2.13275330782
6,2023,2023-12-06,2023-12-07,ridge,10,-0.0106452665751,0.00212875316664,1,0,-0.0105888062475,0,-0.0105888062475,2.11016999627
6,2023,2023-12-07,2023-12-08,ridge,10,0.0210879581517,-0.00353691347187,0,1,0,0.001,-0.001,2.10805982628
6,2023,2023-12-08,2023-12-09,ridge,10,-0.0105759245171,0.00969664342058,1,1,-0.0105201960604,0.001,-0.0115201960604,2.08377456377
6,2023,2023-12-09,2023-12-10,ridge,10,-0.000166778921324,0.00134999834797,1,0,-0.000166765014493,0,-0.000166765014493,2.08342706308
6,2023,2023-12-10,2023-12-11,ridge,10,-0.0594179901433,0.00451984789382,1,0,-0.0576871906391,0,-0.0576871906391,1.96324000891
6,2023,2023-12-11,2023-12-12,ridge,10,0.00622613511903,0.00415092163732,1,0,0.00624555778675,0,0.00624555778675,1.97550153783
6,2023,2023-12-12,2023-12-13,ridge,10,0.0348773914027,-0.00294010735585,0,1,0,0.001,-0.001,1.97352603629
6,2023,2023-12-13,2023-12-14,ridge,10,0.00218853158421,0.00252057524515,1,1,0.00219092816747,0.001,0.00119092816747,1.97587636404
6,2023,2023-12-14,2023-12-15,ridge,10,-0.0248224677226,0.000806345975189,1,0,-0.0245169236111,0,-0.0245169236111,1.92743395416
6,2023,2023-12-15,2023-12-16,ridge,10,0.0053483976237,0.00382470912361,1,0,0.00536272583521,0,0.00536272583521,1.93777025402
6,2023,2023-12-16,2023-12-17,ridge,10,-0.0185233288419,-0.00983477824906,0,1,-0,0.001,-0.001,1.93583248376
6,2023,2023-12-17,2023-12-18,ridge,10,0.0287196574723,0.0137051772359,1,1,0.0291360434306,0.001,0.0281360434306,1.9902991506
6,2023,2023-12-18,2023-12-19,ridge,10,-0.00857102094924,0.00370178389866,1,0,-0.008534394466,0,-0.008534394466,1.97331315254
6,2023,2023-12-19,2023-12-20,ridge,10,0.0310537020098,0.00609702781018,1,0,0.0315408982185,0,0.0315408982185,2.03555322184
6,2023,2023-12-20,2023-12-21,ridge,10,0.00606075558285,-0.00164319539353,0,1,0,0.001,-0.001,2.03351766862
6,2023,2023-12-21,2023-12-22,ridge,10,0.00316941169495,0.00578815815789,1,1,0.00317443959061,0.001,0.00217443959061,2.03793942995
6,2023,2023-12-22,2023-12-23,ridge,10,-0.00548416826278,0.00405589378928,1,0,-0.00546915766476,0,-0.00546915766476,2.02679361789
6,2023,2023-12-23,2023-12-24,ridge,10,-0.0154492209412,0.00507208787815,1,0,-0.015330493927,0,-0.015330493927,1.99572187064
6,2023,2023-12-24,2023-12-25,ridge,10,0.0121295679448,0.00225702597055,1,0,0.0122034294881,0,0.0122034294881,2.02007652177
6,2023,2023-12-25,2023-12-26,ridge,10,-0.0263065546969,0.00177575199005,1,0,-0.0259635516121,0,-0.0259635516121,1.96762816074
6,2023,2023-12-26,2023-12-27,ridge,10,0.0220154970411,0.00102518165797,1,0,0.0222596263471,0,0.0222596263471,2.01142682838
6,2023,2023-12-27,2023-12-28,ridge,10,-0.0177986516801,-0.00522249819948,0,1,-0,0.001,-0.001,2.00941540156
6,2023,2023-12-28,2023-12-29,ridge,10,-0.0158756626982,0.00188547977811,1,1,-0.0157503086016,0.001,-0.0167503086016,1.97575707347
6,2023,2023-12-29,2023-12-30,ridge,10,0.00489029150835,-0.000414575838034,0,1,0,0.001,-0.001,1.9737813164
6,2023,2023-12-30,2023-12-31,ridge,10,0.000300089301978,0.00430530913207,1,1,0.000300134333277,0.001,-0.000699865666723,1.97239993462
7,2024,2023-12-31,2024-01-01,ridge,10,0.0424866563671,0.00230798015345,1,0,0.0434021335058,0,0.0434021335058,2.05800629991
7,2024,2024-01-01,2024-01-02,ridge,10,0.0200406884029,-0.000447072742825,0,1,0,0.001,-0.001,2.05594829361
7,2024,2024-01-02,2024-01-03,ridge,10,-0.0494317947525,-0.000590384137452,0,0,-0,0,-0,2.05594829361
7,2024,2024-01-03,2024-01-04,ridge,10,0.0339499186576,0.00552846956275,1,1,0.0345327946396,0.001,0.0335327946396,2.12488998553
7,2024,2024-01-04,2024-01-05,ridge,10,-0.00236259225475,-0.00111421101291,0,1,-0,0.001,-0.001,2.12276509554
7,2024,2024-01-05,2024-01-06,ridge,10,-0.00518582204139,0.00417277568146,1,1,-0.00517239887966,0.001,-0.00617239887966,2.10966254265
